fail_log_id,student_id,full_name,biometric_id,date,time,device_id,device_name,subject_code,fail_reason,match_score,attempt_no
FAIL0000162,UGF23AI382,Geeta Raj Joshi,BIO0382,2024-07-03,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,28.78,1
FAIL0000163,UGF23AI382,Geeta Raj Joshi,BIO0382,2024-07-03,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,26.13,2
FAIL0000164,UGF23AI383,Ravi Lal Bhosale,BIO0383,2024-07-03,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,0.64,1
FAIL0000165,UGF23AI383,Ravi Lal Bhosale,BIO0383,2024-07-03,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,29.09,2
FAIL0000166,UGF23AI130,Lalit Shankar Salve,BIO0130,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,21.21,1
FAIL0000167,UGF23AI132,Abhishek Kumar Shah,BIO0132,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,19.1,1
FAIL0000168,UGF23AI133,Indira Ram Ingole,BIO0133,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,31.9,1
FAIL0000169,UGF23AI134,Wasim Nambiar,BIO0134,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,4.27,1
FAIL0000170,UGF23AI134,Wasim Nambiar,BIO0134,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,14.38,2
FAIL0000171,UGF23AI138,Shruti Prakash Das,BIO0138,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,14.29,1
FAIL0000172,UGF23AI155,Tushar Chand Dange,BIO0155,2024-07-04,14:22:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,8.61,1
FAIL0000173,UGF23AI155,Tushar Chand Dange,BIO0155,2024-07-04,14:22:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,24.04,2
FAIL0000174,UGF23AI163,Aditi Lal Dalvi,BIO0163,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,30.39,1
FAIL0000175,UGF23AI163,Aditi Lal Dalvi,BIO0163,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,9.01,2
FAIL0000176,UGF23AI170,Harsha Bala Das,BIO0170,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,23.48,1
FAIL0000177,UGF23AI190,Chandra Sai Wagh,BIO0190,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,21.53,1
FAIL0000178,UGF23AI190,Chandra Sai Wagh,BIO0190,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,37.85,2
FAIL0000179,UGF23AI191,Yogesh Devi Bhosale,BIO0191,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,12.64,1
FAIL0000180,UGF23AI200,Om Bhatia,BIO0200,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,18.42,1
FAIL0000181,UGF23AI204,Priti Ram Dubey,BIO0204,2024-07-04,14:08:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,20.22,1
FAIL0000182,UGF23AI213,Kiran Chand Mishra,BIO0213,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,27.26,1
FAIL0000183,UGF23AI216,Soham Iyer,BIO0216,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,33.02,1
FAIL0000184,UGF23AI229,Kalpesh Bala Hande,BIO0229,2024-07-04,14:24:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,1.65,1
FAIL0000185,UGF23AI247,Zara Prasad Chopra,BIO0247,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,23.46,1
FAIL0000186,UGF23AI255,Amrita Rao Banerjee,BIO0255,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,13.1,1
FAIL0000187,UGF23AI262,Gaurav Hivrale,BIO0262,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,36.34,1
FAIL0000188,UGF23AI265,Divya Ram Junghare,BIO0265,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,15.98,1
FAIL0000189,UGF23AI268,Aditya Pillai,BIO0268,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,25.8,1
FAIL0000190,UGF23AI268,Aditya Pillai,BIO0268,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,24.94,2
FAIL0000191,UGF23AI272,Sneha Prakash Londhe,BIO0272,2024-07-04,14:08:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,31.03,1
FAIL0000192,UGF23AI277,Ekta Chatterjee,BIO0277,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,10.66,1
FAIL0000193,UGF23AI277,Ekta Chatterjee,BIO0277,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,28.87,2
FAIL0000194,UGF23AI305,Iqbal Raj Chopra,BIO0305,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,11.58,1
FAIL0000195,UGF23AI310,Nikhil Lokhande,BIO0310,2024-07-04,14:12:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,33.05,1
FAIL0000196,UGF23AI334,Esha Prasad Vaidya,BIO0334,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,27.45,1
FAIL0000197,UGF23AI357,Anjali Ram Gangurde,BIO0357,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,9.86,1
FAIL0000198,UGF23AI357,Anjali Ram Gangurde,BIO0357,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,31.23,2
FAIL0000199,UGF23AI362,Divya Das,BIO0362,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,22.23,1
FAIL0000200,UGF23AI364,Disha Shankar Kale,BIO0364,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,5.0,1
FAIL0000201,UGF23AI364,Disha Shankar Kale,BIO0364,2024-07-04,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,24.09,2
FAIL0000202,UGF23AI372,Bhushan Raj Kadam,BIO0372,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,11.0,1
FAIL0000203,UGF23AI372,Bhushan Raj Kadam,BIO0372,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,18.88,2
FAIL0000204,UGF23AI379,Chetan Salve,BIO0379,2024-07-04,14:26:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,11.11,1
FAIL0000205,UGF23AI379,Chetan Salve,BIO0379,2024-07-04,14:26:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,21.87,2
FAIL0000206,UGF23AI388,Jiya Nath Junghare,BIO0388,2024-07-04,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,29.8,1
FAIL0000207,UGF23AI393,Dhruv Das Takle,BIO0393,2024-07-04,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,17.37,1
FAIL0000208,UGF23AI398,Babita Fulzele,BIO0398,2024-07-04,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,5.87,1
FAIL0000209,UGF23AI104,Anjali Nath More,BIO0104,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,30.65,1
FAIL0000210,UGF23AI113,Farhan Dange,BIO0113,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,13.1,1
FAIL0000211,UGF23AI113,Farhan Dange,BIO0113,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,28.7,2
FAIL0000212,UGF23AI114,Onkar Prasad Mishra,BIO0114,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,38.79,1
FAIL0000213,UGF23AI149,Om Raj Reddy,BIO0149,2024-07-05,15:08:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,23.86,1
FAIL0000214,UGF23AI149,Om Raj Reddy,BIO0149,2024-07-05,15:08:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,19.11,2
FAIL0000215,UGF23AI168,Dhruv Kadam,BIO0168,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,4.36,1
FAIL0000216,UGF23AI170,Harsha Bala Das,BIO0170,2024-07-05,15:17:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,0.23,1
FAIL0000217,UGF23AI170,Harsha Bala Das,BIO0170,2024-07-05,15:17:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,37.34,2
FAIL0000218,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-07-05,15:17:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,39.97,1
FAIL0000219,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-07-05,15:17:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,10.06,2
FAIL0000220,UGF23AI178,Isha Mehta,BIO0178,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,23.55,1
FAIL0000221,UGF23AI179,Onkar Kumar Mishra,BIO0179,2024-07-05,15:09:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,29.99,1
FAIL0000222,UGF23AI181,Rahul Sai Jadhav,BIO0181,2024-07-05,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,17.63,1
FAIL0000223,UGF23AI184,Sneha Lal,BIO0184,2024-07-05,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,32.73,1
FAIL0000224,UGF23AI185,Zara Kumar Deshpande,BIO0185,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,10.28,1
FAIL0000225,UGF23AI229,Kalpesh Bala Hande,BIO0229,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,15.69,1
FAIL0000226,UGF23AI232,Gajanan Raj Tiwari,BIO0232,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,6.07,1
FAIL0000227,UGF23AI237,Onkar Raj Pillai,BIO0237,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,1.32,1
FAIL0000228,UGF23AI247,Zara Prasad Chopra,BIO0247,2024-07-05,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,34.36,1
FAIL0000229,UGF23AI260,Seema Sai Chopra,BIO0260,2024-07-05,15:12:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,9.09,1
FAIL0000230,UGF23AI282,Onkar Nath Ambhore,BIO0282,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,29.6,1
FAIL0000231,UGF23AI284,Soham Nath Kale,BIO0284,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,26.07,1
FAIL0000232,UGF23AI285,Ila Raj Ingole,BIO0285,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,27.21,1
FAIL0000233,UGF23AI292,Anjali Chand Nair,BIO0292,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,18.58,1
FAIL0000234,UGF23AI294,Harsha Prasad Shah,BIO0294,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,28.55,1
FAIL0000235,UGF23AI302,Lakshmi Chand Patil,BIO0302,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,26.57,1
FAIL0000236,UGF23AI310,Nikhil Lokhande,BIO0310,2024-07-05,15:10:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,28.07,1
FAIL0000237,UGF23AI330,Omkar Chand Lal,BIO0330,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,14.84,1
FAIL0000238,UGF23AI333,Chetna Ram Upadhyay,BIO0333,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,37.81,1
FAIL0000239,UGF23AI354,Iqbal Prasad Salve,BIO0354,2024-07-05,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,0.65,1
FAIL0000240,UGF23AI354,Iqbal Prasad Salve,BIO0354,2024-07-05,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,39.07,2
FAIL0000241,UGF23AI356,Harsha Joshi,BIO0356,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,35.85,1
FAIL0000242,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,0.66,1
FAIL0000243,UGF23AI375,Geeta Chand Hatwar,BIO0375,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,35.71,1
FAIL0000244,UGF23AI375,Geeta Chand Hatwar,BIO0375,2024-07-05,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,7.7,2
FAIL0000245,UGF23AI390,Urmila Pillai,BIO0390,2024-07-05,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,24.96,1
FAIL0000246,UGF23AI395,Hina Kumar Pandey,BIO0395,2024-07-05,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,23.78,1
FAIL0000247,UGF23AI110,Farhan Nair,BIO0110,2024-07-08,09:11:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,38.3,1
FAIL0000248,UGF23AI118,Gunjan Pandey,BIO0118,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,6.61,1
FAIL0000249,UGF23AI131,Pooja Lal Patel,BIO0131,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,5.06,1
FAIL0000250,UGF23AI140,Sandeep Rao Bhatia,BIO0140,2024-07-08,09:12:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,9.65,1
FAIL0000251,UGF23AI140,Sandeep Rao Bhatia,BIO0140,2024-07-08,09:12:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,17.53,2
FAIL0000252,UGF23AI141,Devika Shankar Joshi,BIO0141,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,17.46,1
FAIL0000253,UGF23AI141,Devika Shankar Joshi,BIO0141,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,22.35,2
FAIL0000254,UGF23AI164,Vanshika Waghmare,BIO0164,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,37.53,1
FAIL0000255,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,27.69,1
FAIL0000256,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,33.66,2
FAIL0000257,UGF23AI178,Isha Mehta,BIO0178,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,1.55,1
FAIL0000258,UGF23AI182,Pallavi Devi Pillai,BIO0182,2024-07-08,09:21:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,27.7,1
FAIL0000259,UGF23AI203,Ravi Hegde,BIO0203,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,3.43,1
FAIL0000260,UGF23AI203,Ravi Hegde,BIO0203,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,23.49,2
FAIL0000261,UGF23AI208,Akash Rao Rao,BIO0208,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,0.19,1
FAIL0000262,UGF23AI216,Soham Iyer,BIO0216,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,39.87,1
FAIL0000263,UGF23AI219,Zara Lal Zende,BIO0219,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,5.11,1
FAIL0000264,UGF23AI227,Urmila Zende,BIO0227,2024-07-08,09:16:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,28.26,1
FAIL0000265,UGF23AI258,Deepika Kumar,BIO0258,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,17.17,1
FAIL0000266,UGF23AI270,Sakshi Ingle,BIO0270,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,1.76,1
FAIL0000267,UGF23AI272,Sneha Prakash Londhe,BIO0272,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,38.3,1
FAIL0000268,UGF23AI278,Disha Sai Lokhande,BIO0278,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,27.12,1
FAIL0000269,UGF23AI278,Disha Sai Lokhande,BIO0278,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,34.38,2
FAIL0000270,UGF23AI282,Onkar Nath Ambhore,BIO0282,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,30.71,1
FAIL0000271,UGF23AI282,Onkar Nath Ambhore,BIO0282,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,20.86,2
FAIL0000272,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,20.21,1
FAIL0000273,UGF23AI308,Harsha Raj Mukherjee,BIO0308,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,17.61,1
FAIL0000274,UGF23AI312,Girish Ambhore,BIO0312,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,38.14,1
FAIL0000275,UGF23AI312,Girish Ambhore,BIO0312,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Dry Finger,36.17,2
FAIL0000276,UGF23AI325,Gunjan Sai Pawar,BIO0325,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,32.45,1
FAIL0000277,UGF23AI326,Vanshika Chand Shah,BIO0326,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,26.94,1
FAIL0000278,UGF23AI329,Pallavi Prasad Banerjee,BIO0329,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,34.47,1
FAIL0000279,UGF23AI329,Pallavi Prasad Banerjee,BIO0329,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,29.3,2
FAIL0000280,UGF23AI331,Isha Mane,BIO0331,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,35.76,1
FAIL0000281,UGF23AI331,Isha Mane,BIO0331,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,15.03,2
FAIL0000282,UGF23AI348,Aarav Upadhyay,BIO0348,2024-07-08,09:02:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,3.49,1
FAIL0000283,UGF23AI356,Harsha Joshi,BIO0356,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Scar/Cut on Finger,12.52,1
FAIL0000284,UGF23AI363,Madhuri Devi Pawar,BIO0363,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Finger Rotated,4.56,1
FAIL0000285,UGF23AI363,Madhuri Devi Pawar,BIO0363,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,14.37,2
FAIL0000286,UGF23AI383,Ravi Lal Bhosale,BIO0383,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Partial Print,7.6,1
FAIL0000287,UGF23AI383,Ravi Lal Bhosale,BIO0383,2024-07-08,09:03:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,11.39,2
FAIL0000288,UGF23AI388,Jiya Nath Junghare,BIO0388,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,32.82,1
FAIL0000289,UGF23AI390,Urmila Pillai,BIO0390,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Sensor Dirty,37.68,1
FAIL0000290,UGF23AI390,Urmila Pillai,BIO0390,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,9.74,2
FAIL0000291,UGF23AI391,Rekha Rao Singh,BIO0391,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Low Quality Image,23.27,1
FAIL0000292,UGF23AI391,Rekha Rao Singh,BIO0391,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Wet Finger,3.87,2
FAIL0000293,UGF23AI392,Kedar Singh,BIO0392,2024-07-08,09:01:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,28.32,1
FAIL0000294,UGF23AI396,Wasim Prakash Ingle,BIO0396,2024-07-08,09:00:00,RDR-BIO-001,ZKTeco K40,AIPC350T,Timeout,5.12,1
FAIL0000295,UGF23AI107,Mohit Nath Gangurde,BIO0107,2024-07-08,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,0.33,1
FAIL0000296,UGF23AI108,Kamla Ram Mehta,BIO0108,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,35.97,1
FAIL0000297,UGF23AI108,Kamla Ram Mehta,BIO0108,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,12.21,2
FAIL0000298,UGF23AI109,Mohit Rao Agarwal,BIO0109,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,28.43,1
FAIL0000299,UGF23AI109,Mohit Rao Agarwal,BIO0109,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,32.07,2
FAIL0000300,UGF23AI114,Onkar Prasad Mishra,BIO0114,2024-07-08,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,30.45,1
FAIL0000301,UGF23AI129,Chetna Lal Ghosh,BIO0129,2024-07-08,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,17.49,1
FAIL0000302,UGF23AI132,Abhishek Kumar Shah,BIO0132,2024-07-08,09:03:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,12.26,1
FAIL0000303,UGF23AI150,Sakshi Prasad Ambhore,BIO0150,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,23.66,1
FAIL0000304,UGF23AI152,Ritika Bala Vaidya,BIO0152,2024-07-08,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Dry Finger,6.19,1
FAIL0000305,UGF23AI154,Tejas Nair,BIO0154,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,28.48,1
FAIL0000306,UGF23AI159,Ravi Prasad Lokhande,BIO0159,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Sensor Dirty,32.78,1
FAIL0000307,UGF23AI159,Ravi Prasad Lokhande,BIO0159,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,14.37,2
FAIL0000308,UGF23AI161,Madhuri Narwade,BIO0161,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,8.15,1
FAIL0000309,UGF23AI161,Madhuri Narwade,BIO0161,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,8.84,2
FAIL0000310,UGF23AI175,Vidya Rao Waghmare,BIO0175,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,11.43,1
FAIL0000311,UGF23AI178,Isha Mehta,BIO0178,2024-07-08,09:26:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Timeout,29.65,1
FAIL0000312,UGF23AI194,Omkar Kumar,BIO0194,2024-07-08,09:23:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,23.53,1
FAIL0000313,UGF23AI195,Ramesh Ghosh,BIO0195,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,25.93,1
FAIL0000314,UGF23AI199,Yash Ghosh,BIO0199,2024-07-08,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,23.52,1
FAIL0000315,UGF23AI199,Yash Ghosh,BIO0199,2024-07-08,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Scar/Cut on Finger,32.5,2
FAIL0000316,UGF23AI200,Om Bhatia,BIO0200,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,14.56,1
FAIL0000317,UGF23AI200,Om Bhatia,BIO0200,2024-07-08,09:00:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,22.41,2
FAIL0000318,UGF23AI208,Akash Rao Rao,BIO0208,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Partial Print,32.13,1
FAIL0000319,UGF23AI209,Rekha Nath Tiwari,BIO0209,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,19.11,1
FAIL0000320,UGF23AI209,Rekha Nath Tiwari,BIO0209,2024-07-08,09:01:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Low Quality Image,7.68,2
FAIL0000321,UGF23AI216,Soham Iyer,BIO0216,2024-07-08,09:21:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Finger Rotated,0.95,1
FAIL0000322,UGF23AI225,Farhan Bala Pawar,BIO0225,2024-07-08,09:02:00,RDR-BIO-006,ZKTeco K40,AIPC355T,Wet Finger,23.67,1
