gate_log_id,full_name,student_id,roll_number,class_section,biometric_id,finger_used,match_score,scan_quality,date,entry_time,exit_time,duration_hrs,device_id,device_name,reader_location
GATE0000130,Faisal Naik,UGF23AI234,C45,CSE-AIML-C,BIO0234,Right Middle,89.14,Good,2024-07-01,08:23:39,16:41:10,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000131,Tariq Thakur,UGF23AI235,A46,CSE-AIML-A,BIO0235,Right Thumb,89.4,Good,2024-07-01,08:02:41,16:38:46,8.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000132,Chirag Prasad Dalvi,UGF23AI236,B46,CSE-AIML-B,BIO0236,Right Index,83.38,Good,2024-07-01,08:15:16,16:35:06,8.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000133,Onkar Raj Pillai,UGF23AI237,C46,CSE-AIML-C,BIO0237,Right Thumb,92.28,Excellent,2024-07-01,08:45:39,16:57:21,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000134,Aditi Bala Bhange,UGF23AI238,A47,CSE-AIML-A,BIO0238,Right Ring,97.73,Good,2024-07-01,08:32:42,16:05:13,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000135,Firoz Reddy,UGF23AI239,B47,CSE-AIML-B,BIO0239,Right Middle,94.78,Excellent,2024-07-01,08:48:57,16:24:50,7.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000136,Girish Prasad Deshpande,UGF23AI240,C47,CSE-AIML-C,BIO0240,Right Thumb,98.59,Excellent,2024-07-01,08:53:00,16:49:23,7.94,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000137,Anjali Das Mishra,UGF23AI241,A48,CSE-AIML-A,BIO0241,Right Index,77.27,Excellent,2024-07-01,08:43:37,16:47:49,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000138,Ravi Das Tiwari,UGF23AI242,B48,CSE-AIML-B,BIO0242,Right Middle,93.55,Excellent,2024-07-01,08:11:01,16:15:30,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000139,Vidya Nair,UGF23AI243,C48,CSE-AIML-C,BIO0243,Right Thumb,90.35,Excellent,2024-07-01,08:54:26,16:26:34,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000140,Vidya Shankar Gite,UGF23AI244,A49,CSE-AIML-A,BIO0244,Right Thumb,79.32,Average,2024-07-01,08:39:38,16:00:04,7.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000141,Hina Nath Tiwari,UGF23AI246,C49,CSE-AIML-C,BIO0246,Right Middle,95.18,Excellent,2024-07-01,08:20:58,16:31:12,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000142,Zara Prasad Chopra,UGF23AI247,A50,CSE-AIML-A,BIO0247,Right Index,86.61,Excellent,2024-07-01,08:21:56,16:10:35,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000143,Ritika Das Kale,UGF23AI248,B50,CSE-AIML-B,BIO0248,Right Thumb,90.18,Average,2024-07-01,08:51:01,16:59:24,8.14,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000144,Arjun Ingle,UGF23AI249,C50,CSE-AIML-C,BIO0249,Right Thumb,96.85,Good,2024-07-01,08:55:47,16:47:53,7.87,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000145,Kedar Chatterjee,UGF23AI250,A51,CSE-AIML-A,BIO0250,Right Index,90.72,Good,2024-07-01,08:45:15,16:26:49,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000146,Jayesh Pawar,UGF23AI251,B51,CSE-AIML-B,BIO0251,Right Little,88.65,Poor,2024-07-01,08:39:26,16:27:30,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000147,Yamini Das Ahuja,UGF23AI252,C51,CSE-AIML-C,BIO0252,Right Thumb,93.26,Average,2024-07-01,08:34:09,16:35:28,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000148,Yamini Rao Pillai,UGF23AI253,A52,CSE-AIML-A,BIO0253,Right Middle,88.98,Poor,2024-07-01,08:48:29,16:20:48,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000149,Priya Ram Ahuja,UGF23AI254,B52,CSE-AIML-B,BIO0254,Right Ring,79.99,Good,2024-07-01,08:22:42,16:38:34,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000150,Amrita Rao Banerjee,UGF23AI255,C52,CSE-AIML-C,BIO0255,Right Ring,99.54,Excellent,2024-07-01,08:56:27,16:12:37,7.27,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000151,Ravi Lal Verma,UGF23AI256,A53,CSE-AIML-A,BIO0256,Right Ring,97.35,Average,2024-07-01,08:29:30,16:19:47,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000152,Vidya Ram Reddy,UGF23AI257,B53,CSE-AIML-B,BIO0257,Right Ring,79.82,Good,2024-07-01,08:56:41,16:47:41,7.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000153,Deepika Kharat,UGF23AI259,A54,CSE-AIML-A,BIO0259,Right Thumb,91.8,Good,2024-07-01,08:20:38,16:44:50,8.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000154,Seema Sai Chopra,UGF23AI260,B54,CSE-AIML-B,BIO0260,Right Index,92.98,Excellent,2024-07-01,08:04:27,16:12:32,8.13,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000155,Girish Bhange,UGF23AI261,C54,CSE-AIML-C,BIO0261,Right Thumb,95.75,Good,2024-07-01,08:54:32,16:11:54,7.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000156,Gaurav Hivrale,UGF23AI262,A55,CSE-AIML-A,BIO0262,Right Thumb,95.71,Excellent,2024-07-01,08:31:32,16:42:53,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000157,Vidya Chand Waghmare,UGF23AI263,B55,CSE-AIML-B,BIO0263,Right Middle,87.1,Good,2024-07-01,08:41:23,16:23:02,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000158,Esha Das Bhange,UGF23AI264,C55,CSE-AIML-C,BIO0264,Right Ring,98.74,Average,2024-07-01,08:23:48,16:35:00,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000159,Divya Ram Junghare,UGF23AI265,A56,CSE-AIML-A,BIO0265,Right Thumb,90.34,Good,2024-07-01,08:42:32,16:21:08,7.64,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000160,Geeta Prakash Nair,UGF23AI266,B56,CSE-AIML-B,BIO0266,Right Thumb,90.15,Good,2024-07-01,08:48:54,16:16:15,7.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000161,Jiya Devi Hatwar,UGF23AI267,C56,CSE-AIML-C,BIO0267,Right Thumb,98.3,Excellent,2024-07-01,08:10:40,16:06:09,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000162,Aditya Pillai,UGF23AI268,A57,CSE-AIML-A,BIO0268,Right Ring,93.43,Excellent,2024-07-01,08:22:03,16:42:54,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000163,Nikhil Prakash Bhatia,UGF23AI269,B57,CSE-AIML-B,BIO0269,Right Ring,80.86,Average,2024-07-01,08:55:20,16:25:33,7.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000164,Sakshi Ingle,UGF23AI270,C57,CSE-AIML-C,BIO0270,Right Index,81.97,Excellent,2024-07-01,08:09:16,16:21:15,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000165,Kiran Tiwari,UGF23AI271,A58,CSE-AIML-A,BIO0271,Right Ring,91.22,Poor,2024-07-01,08:09:41,16:44:22,8.58,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000166,Sneha Prakash Londhe,UGF23AI272,B58,CSE-AIML-B,BIO0272,Right Little,96.49,Good,2024-07-01,08:27:13,16:58:53,8.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000167,Dev Sai Pawar,UGF23AI273,C58,CSE-AIML-C,BIO0273,Right Middle,93.59,Good,2024-07-01,08:43:32,16:50:52,8.12,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000168,Mithun Sai Waghmare,UGF23AI274,A59,CSE-AIML-A,BIO0274,Right Little,79.45,Excellent,2024-07-01,08:57:02,16:43:56,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000169,Vishal Sai Shah,UGF23AI275,B59,CSE-AIML-B,BIO0275,Right Little,75.92,Good,2024-07-01,08:50:22,16:50:13,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000170,Anika Shah,UGF23AI276,C59,CSE-AIML-C,BIO0276,Right Index,87.68,Good,2024-07-01,08:23:40,16:43:36,8.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000171,Ekta Chatterjee,UGF23AI277,A60,CSE-AIML-A,BIO0277,Right Thumb,85.8,Average,2024-07-01,08:28:30,16:55:03,8.44,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000172,Disha Sai Lokhande,UGF23AI278,B60,CSE-AIML-B,BIO0278,Right Index,90.79,Good,2024-07-01,08:13:59,16:41:35,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000173,Ila Devi Dange,UGF23AI279,C60,CSE-AIML-C,BIO0279,Right Middle,99.01,Good,2024-07-01,08:23:56,16:17:51,7.9,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000174,Kalpesh Prakash Hande,UGF23AI280,A61,CSE-AIML-A,BIO0280,Right Little,76.6,Excellent,2024-07-01,08:42:19,16:51:56,8.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000175,Rohit Bala Mehta,UGF23AI281,B61,CSE-AIML-B,BIO0281,Right Little,77.58,Average,2024-07-01,08:38:53,16:48:00,8.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000176,Onkar Nath Ambhore,UGF23AI282,C61,CSE-AIML-C,BIO0282,Right Index,91.53,Good,2024-07-01,08:22:13,16:03:04,7.68,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000177,Disha Pawar,UGF23AI283,A62,CSE-AIML-A,BIO0283,Right Ring,89.94,Average,2024-07-01,08:32:12,16:00:45,7.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000178,Ila Raj Ingole,UGF23AI285,C62,CSE-AIML-C,BIO0285,Right Index,88.42,Excellent,2024-07-01,08:35:46,16:20:05,7.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000179,Rohit Shankar Hande,UGF23AI286,A63,CSE-AIML-A,BIO0286,Right Ring,92.73,Good,2024-07-01,08:14:28,16:41:13,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000180,Indira Bhatia,UGF23AI287,B63,CSE-AIML-B,BIO0287,Right Little,89.32,Excellent,2024-07-01,08:44:09,16:22:48,7.64,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000181,Babita Lal Kulkarni,UGF23AI288,C63,CSE-AIML-C,BIO0288,Right Index,87.56,Good,2024-07-01,08:04:04,16:58:28,8.91,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000182,Hemant Chand More,UGF23AI289,A64,CSE-AIML-A,BIO0289,Right Thumb,84.33,Excellent,2024-07-01,08:02:37,16:55:32,8.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000183,Tariq Shankar Pawar,UGF23AI290,B64,CSE-AIML-B,BIO0290,Right Little,85.42,Excellent,2024-07-01,08:13:34,16:01:51,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000184,Mukesh Verma,UGF23AI291,C64,CSE-AIML-C,BIO0291,Right Ring,99.34,Average,2024-07-01,08:02:58,16:54:45,8.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000185,Anjali Chand Nair,UGF23AI292,A65,CSE-AIML-A,BIO0292,Right Thumb,78.95,Excellent,2024-07-01,08:43:07,16:30:52,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000186,Divya Lal Hande,UGF23AI293,B65,CSE-AIML-B,BIO0293,Right Thumb,93.34,Good,2024-07-01,08:12:49,16:46:38,8.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000187,Harsha Prasad Shah,UGF23AI294,C65,CSE-AIML-C,BIO0294,Right Ring,85.31,Excellent,2024-07-01,08:23:44,16:12:02,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000188,Ekta Shankar Yadav,UGF23AI295,A66,CSE-AIML-A,BIO0295,Right Index,97.11,Poor,2024-07-01,08:51:24,16:24:00,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000189,Manish Das Upadhyay,UGF23AI296,B66,CSE-AIML-B,BIO0296,Right Little,77.06,Excellent,2024-07-01,08:22:52,16:46:12,8.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000190,Jatin Ghosh,UGF23AI297,C66,CSE-AIML-C,BIO0297,Right Index,98.96,Good,2024-07-01,08:02:33,16:07:25,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000191,Nilesh Ram Kulkarni,UGF23AI298,A67,CSE-AIML-A,BIO0298,Right Middle,90.4,Good,2024-07-01,08:17:36,16:38:23,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000192,Bhavna Raj Bhosale,UGF23AI299,B67,CSE-AIML-B,BIO0299,Right Ring,75.86,Average,2024-07-01,08:44:40,16:39:44,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000193,Kalpesh Mishra,UGF23AI301,A68,CSE-AIML-A,BIO0301,Right Thumb,88.21,Good,2024-07-01,08:40:45,16:58:46,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000194,Lakshmi Chand Patil,UGF23AI302,B68,CSE-AIML-B,BIO0302,Right Middle,77.0,Good,2024-07-01,08:37:29,16:33:20,7.93,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000195,Nikhil Rao Agarwal,UGF23AI303,C68,CSE-AIML-C,BIO0303,Right Thumb,99.61,Good,2024-07-01,08:24:03,16:03:29,7.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000196,Mohit Nath Kumar,UGF23AI304,A69,CSE-AIML-A,BIO0304,Right Index,76.1,Average,2024-07-01,08:01:50,16:54:03,8.87,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000197,Iqbal Raj Chopra,UGF23AI305,B69,CSE-AIML-B,BIO0305,Right Ring,91.81,Excellent,2024-07-01,08:44:46,16:54:46,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000198,Esha Bala Pandey,UGF23AI306,C69,CSE-AIML-C,BIO0306,Right Index,91.45,Excellent,2024-07-01,08:00:34,16:51:32,8.85,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000199,Harsha Raj Mukherjee,UGF23AI308,B70,CSE-AIML-B,BIO0308,Right Ring,76.51,Average,2024-07-01,08:38:58,16:59:25,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000200,Lakshmi Das Wagh,UGF23AI309,C70,CSE-AIML-C,BIO0309,Right Middle,86.52,Excellent,2024-07-01,08:27:43,16:18:25,7.84,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000201,Nikhil Lokhande,UGF23AI310,A71,CSE-AIML-A,BIO0310,Right Middle,99.2,Average,2024-07-01,08:36:51,16:41:26,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000202,Bharat Singh,UGF23AI311,B71,CSE-AIML-B,BIO0311,Right Thumb,94.1,Good,2024-07-01,08:52:13,16:19:29,7.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000203,Girish Ambhore,UGF23AI312,C71,CSE-AIML-C,BIO0312,Right Ring,96.14,Good,2024-07-01,08:05:09,16:29:01,8.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000204,Yamini Ram Patil,UGF23AI314,B72,CSE-AIML-B,BIO0314,Right Little,88.26,Good,2024-07-01,08:27:54,16:46:35,8.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000205,Om Chand Upadhyay,UGF23AI315,C72,CSE-AIML-C,BIO0315,Right Little,86.84,Average,2024-07-01,08:49:26,16:07:32,7.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000206,Manish Sai Iyer,UGF23AI316,A73,CSE-AIML-A,BIO0316,Right Little,95.38,Excellent,2024-07-01,08:55:01,16:00:55,7.1,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000207,Rohit Chand Vaghmare,UGF23AI318,C73,CSE-AIML-C,BIO0318,Right Little,77.96,Good,2024-07-01,08:28:41,16:59:39,8.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000208,Rekha Kumar Fernandes,UGF23AI320,B74,CSE-AIML-B,BIO0320,Right Middle,88.71,Average,2024-07-01,08:08:38,16:10:13,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000209,Yamini Londhe,UGF23AI321,C74,CSE-AIML-C,BIO0321,Right Little,90.27,Excellent,2024-07-01,08:47:40,16:52:43,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000210,Nisha Kharat,UGF23AI322,A75,CSE-AIML-A,BIO0322,Right Index,76.81,Average,2024-07-01,08:23:26,16:30:59,8.13,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000211,Kamla Kumar,UGF23AI323,B75,CSE-AIML-B,BIO0323,Right Index,81.31,Good,2024-07-01,08:39:56,16:17:18,7.62,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000212,Gunjan Devi Fernandes,UGF23AI324,C75,CSE-AIML-C,BIO0324,Right Index,85.56,Average,2024-07-01,08:26:52,16:45:14,8.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000213,Gunjan Sai Pawar,UGF23AI325,A76,CSE-AIML-A,BIO0325,Right Thumb,95.2,Excellent,2024-07-01,08:34:00,16:32:42,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000214,Vanshika Chand Shah,UGF23AI326,B76,CSE-AIML-B,BIO0326,Right Index,83.47,Poor,2024-07-01,08:43:52,16:35:28,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000215,Nikhil Hivrale,UGF23AI327,C76,CSE-AIML-C,BIO0327,Right Index,85.12,Good,2024-07-01,08:36:14,16:54:18,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000216,Chetna Yadav,UGF23AI328,A77,CSE-AIML-A,BIO0328,Right Thumb,86.22,Poor,2024-07-01,08:43:36,16:30:30,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000217,Pallavi Prasad Banerjee,UGF23AI329,B77,CSE-AIML-B,BIO0329,Right Thumb,77.78,Good,2024-07-01,08:08:24,16:44:43,8.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000218,Omkar Chand Lal,UGF23AI330,C77,CSE-AIML-C,BIO0330,Right Thumb,90.73,Good,2024-07-01,08:26:58,16:03:22,7.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000219,Isha Mane,UGF23AI331,A78,CSE-AIML-A,BIO0331,Right Thumb,95.83,Average,2024-07-01,08:35:59,16:38:04,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000220,Ramesh Shankar Kulkarni,UGF23AI332,B78,CSE-AIML-B,BIO0332,Right Index,94.45,Excellent,2024-07-01,08:22:42,16:49:27,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000221,Chetna Ram Upadhyay,UGF23AI333,C78,CSE-AIML-C,BIO0333,Right Little,87.66,Excellent,2024-07-01,08:15:41,16:02:27,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000222,Esha Prasad Vaidya,UGF23AI334,A79,CSE-AIML-A,BIO0334,Right Ring,95.73,Good,2024-07-01,08:56:50,16:20:56,7.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000223,Gunjan Ram Nambiar,UGF23AI335,B79,CSE-AIML-B,BIO0335,Right Middle,91.02,Good,2024-07-01,08:38:11,16:42:57,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000224,Ritika Lal Ahuja,UGF23AI336,C79,CSE-AIML-C,BIO0336,Right Middle,96.58,Good,2024-07-01,08:19:08,16:36:14,8.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000225,Jagdish More,UGF23AI337,A80,CSE-AIML-A,BIO0337,Right Thumb,91.75,Good,2024-07-01,08:37:59,16:38:02,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000226,Farhan Shankar Mishra,UGF23AI338,B80,CSE-AIML-B,BIO0338,Right Middle,91.73,Excellent,2024-07-01,08:25:47,16:26:27,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000227,Sumit Jadhav,UGF23AI339,C80,CSE-AIML-C,BIO0339,Right Little,78.02,Good,2024-07-01,08:02:08,16:33:33,8.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000228,Neha Kaur,UGF23AI340,A81,CSE-AIML-A,BIO0340,Right Middle,78.28,Average,2024-07-01,08:37:27,16:29:15,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000229,Jatin Bala Upadhyay,UGF23AI341,B81,CSE-AIML-B,BIO0341,Right Middle,91.49,Average,2024-07-01,08:06:54,16:59:50,8.88,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000230,Indira Vaidya,UGF23AI342,C81,CSE-AIML-C,BIO0342,Right Thumb,97.33,Good,2024-07-01,08:28:55,16:30:55,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000231,Wasim Das Mishra,UGF23AI343,A82,CSE-AIML-A,BIO0343,Right Index,86.71,Good,2024-07-01,08:23:39,16:28:23,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000232,Faisal Shankar Gaikwad,UGF23AI344,B82,CSE-AIML-B,BIO0344,Right Ring,96.09,Excellent,2024-07-01,08:26:44,16:28:38,8.03,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000233,Gajanan Chand Ambhore,UGF23AI345,C82,CSE-AIML-C,BIO0345,Right Index,75.45,Excellent,2024-07-01,08:46:20,16:41:32,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000234,Kunal Gupta,UGF23AI346,A83,CSE-AIML-A,BIO0346,Right Thumb,79.26,Excellent,2024-07-01,08:35:37,16:28:59,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000235,Aarav Upadhyay,UGF23AI348,C83,CSE-AIML-C,BIO0348,Right Little,77.05,Excellent,2024-07-01,08:05:31,16:03:14,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000236,Eshaan Kumar Kumar,UGF23AI349,A84,CSE-AIML-A,BIO0349,Right Thumb,82.81,Good,2024-07-01,08:19:31,16:54:00,8.57,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000237,Farhan Rao Banerjee,UGF23AI350,B84,CSE-AIML-B,BIO0350,Right Little,95.07,Excellent,2024-07-01,08:37:09,16:01:31,7.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000238,Gunjan Lal Gaikwad,UGF23AI351,C84,CSE-AIML-C,BIO0351,Right Index,97.91,Good,2024-07-01,08:27:42,16:47:38,8.33,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000239,Anjali Raj Naik,UGF23AI352,A85,CSE-AIML-A,BIO0352,Right Little,78.42,Good,2024-07-01,08:51:55,16:22:17,7.51,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000240,Dhruv Prasad Zende,UGF23AI353,B85,CSE-AIML-B,BIO0353,Right Index,79.53,Good,2024-07-01,08:30:54,16:00:39,7.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000241,Iqbal Prasad Salve,UGF23AI354,C85,CSE-AIML-C,BIO0354,Right Thumb,87.89,Average,2024-07-01,08:28:18,16:57:54,8.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000242,Hina Bala Agarwal,UGF23AI355,A86,CSE-AIML-A,BIO0355,Right Ring,89.63,Average,2024-07-01,08:57:12,16:17:53,7.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000243,Harsha Joshi,UGF23AI356,B86,CSE-AIML-B,BIO0356,Right Index,93.8,Good,2024-07-01,08:59:22,16:30:58,7.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000244,Anjali Ram Gangurde,UGF23AI357,C86,CSE-AIML-C,BIO0357,Right Thumb,88.89,Good,2024-07-01,08:34:56,16:45:05,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000245,Harsha Rao Gaikwad,UGF23AI358,A87,CSE-AIML-A,BIO0358,Right Ring,78.89,Excellent,2024-07-01,08:37:07,16:36:47,7.99,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000246,Bharat Raj Agarwal,UGF23AI359,B87,CSE-AIML-B,BIO0359,Right Little,76.45,Good,2024-07-01,08:16:19,16:15:12,7.98,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000247,Sumit Prasad Dalvi,UGF23AI360,C87,CSE-AIML-C,BIO0360,Right Middle,94.61,Good,2024-07-01,08:39:54,16:15:18,7.59,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000248,Firoz Das Narwade,UGF23AI361,A88,CSE-AIML-A,BIO0361,Right Index,78.34,Average,2024-07-01,08:22:44,16:47:21,8.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000249,Divya Das,UGF23AI362,B88,CSE-AIML-B,BIO0362,Right Little,85.86,Average,2024-07-01,08:09:23,16:49:20,8.67,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000250,Madhuri Devi Pawar,UGF23AI363,C88,CSE-AIML-C,BIO0363,Right Thumb,85.24,Average,2024-07-01,08:43:09,16:24:50,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000251,Disha Shankar Kale,UGF23AI364,A89,CSE-AIML-A,BIO0364,Right Ring,96.59,Excellent,2024-07-01,08:00:19,16:16:05,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000252,Rajesh Das Hatwar,UGF23AI365,B89,CSE-AIML-B,BIO0365,Right Little,84.48,Poor,2024-07-01,08:10:13,16:56:26,8.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000253,Kalpesh Shankar Ghosh,UGF23AI366,C89,CSE-AIML-C,BIO0366,Right Ring,96.28,Good,2024-07-01,08:47:53,16:13:55,7.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000254,Madhuri Hande,UGF23AI367,A90,CSE-AIML-A,BIO0367,Right Little,78.17,Good,2024-07-01,08:13:01,16:57:20,8.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000255,Manish Sai Junghare,UGF23AI369,C90,CSE-AIML-C,BIO0369,Right Little,81.77,Poor,2024-07-01,08:57:04,16:58:06,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000256,Lakshmi Nath Raut,UGF23AI370,A91,CSE-AIML-A,BIO0370,Right Thumb,96.5,Excellent,2024-07-01,08:03:00,16:13:16,8.17,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000257,Wasim Prasad Patel,UGF23AI371,B91,CSE-AIML-B,BIO0371,Right Index,81.93,Average,2024-07-01,08:56:19,16:52:33,7.94,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000258,Mukesh Ram Zende,UGF23AI373,A92,CSE-AIML-A,BIO0373,Right Index,97.4,Poor,2024-07-01,08:26:30,16:20:54,7.91,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0000259,Bhushan Iyer,UGF23AI374,B92,CSE-AIML-B,BIO0374,Right Index,78.08,Excellent,2024-07-01,08:06:08,16:32:24,8.44,RDR-BIO-000,ZKTeco K40,Main Gate
