student_id,full_name,roll_number,class_section,biometric_id,subject_code,subject_name,total_classes,present,late,absent,failed_scans,attendance_pct,detention_status
UGF23AI296,Manish Das Upadhyay,B66,CSE-AIML-B,BIO0296,AIPC350T,Deep Learning,44,24,5,15,2,65.91,DETAINED
UGF23AI297,Jatin Ghosh,C66,CSE-AIML-C,BIO0297,AIPC350T,Deep Learning,44,40,3,1,4,97.73,OK
UGF23AI298,Nilesh Ram Kulkarni,A67,CSE-AIML-A,BIO0298,AIPC350T,Deep Learning,44,27,4,13,2,70.45,DETAINED
UGF23AI299,Bhavna Raj Bhosale,B67,CSE-AIML-B,BIO0299,AIPC350T,Deep Learning,44,23,2,19,0,56.82,DETAINED
UGF23AI300,Gaurav Jain,C67,CSE-AIML-C,BIO0300,AIPC350T,Deep Learning,44,28,4,12,0,72.73,DETAINED
UGF23AI301,Kalpesh Mishra,A68,CSE-AIML-A,BIO0301,AIPC350T,Deep Learning,44,27,4,13,2,70.45,DETAINED
UGF23AI302,Lakshmi Chand Patil,B68,CSE-AIML-B,BIO0302,AIPC350T,Deep Learning,44,33,8,3,3,93.18,OK
UGF23AI303,Nikhil Rao Agarwal,C68,CSE-AIML-C,BIO0303,AIPC350T,Deep Learning,44,26,5,13,2,70.45,DETAINED
UGF23AI304,Mohit Nath Kumar,A69,CSE-AIML-A,BIO0304,AIPC350T,Deep Learning,44,30,3,11,1,75.0,OK
UGF23AI305,Iqbal Raj Chopra,B69,CSE-AIML-B,BIO0305,AIPC350T,Deep Learning,44,31,3,10,1,77.27,OK
UGF23AI306,Esha Bala Pandey,C69,CSE-AIML-C,BIO0306,AIPC350T,Deep Learning,44,30,6,8,2,81.82,OK
UGF23AI307,Abhishek Kumar Fernandes,A70,CSE-AIML-A,BIO0307,AIPC350T,Deep Learning,44,0,0,44,0,0.0,DETAINED
UGF23AI308,Harsha Raj Mukherjee,B70,CSE-AIML-B,BIO0308,AIPC350T,Deep Learning,44,34,3,7,3,84.09,OK
UGF23AI309,Lakshmi Das Wagh,C70,CSE-AIML-C,BIO0309,AIPC350T,Deep Learning,44,29,2,13,2,70.45,DETAINED
UGF23AI310,Nikhil Lokhande,A71,CSE-AIML-A,BIO0310,AIPC350T,Deep Learning,44,35,3,6,2,86.36,OK
UGF23AI311,Bharat Singh,B71,CSE-AIML-B,BIO0311,AIPC350T,Deep Learning,44,23,3,18,3,59.09,DETAINED
UGF23AI312,Girish Ambhore,C71,CSE-AIML-C,BIO0312,AIPC350T,Deep Learning,44,27,4,13,2,70.45,DETAINED
UGF23AI313,Tariq Prakash More,A72,CSE-AIML-A,BIO0313,AIPC350T,Deep Learning,44,25,4,15,1,65.91,DETAINED
UGF23AI314,Yamini Ram Patil,B72,CSE-AIML-B,BIO0314,AIPC350T,Deep Learning,44,28,3,13,4,70.45,DETAINED
UGF23AI315,Om Chand Upadhyay,C72,CSE-AIML-C,BIO0315,AIPC350T,Deep Learning,44,31,6,7,4,84.09,OK
UGF23AI316,Manish Sai Iyer,A73,CSE-AIML-A,BIO0316,AIPC350T,Deep Learning,44,24,2,18,1,59.09,DETAINED
UGF23AI317,Siddharth Nath Patel,B73,CSE-AIML-B,BIO0317,AIPC350T,Deep Learning,44,0,0,44,0,0.0,DETAINED
UGF23AI318,Rohit Chand Vaghmare,C73,CSE-AIML-C,BIO0318,AIPC350T,Deep Learning,44,34,6,4,2,90.91,OK
UGF23AI319,Anika Rao Bhange,A74,CSE-AIML-A,BIO0319,AIPC350T,Deep Learning,44,23,4,17,1,61.36,DETAINED
UGF23AI320,Rekha Kumar Fernandes,B74,CSE-AIML-B,BIO0320,AIPC350T,Deep Learning,44,34,4,6,0,86.36,OK
UGF23AI321,Yamini Londhe,C74,CSE-AIML-C,BIO0321,AIPC350T,Deep Learning,44,32,7,5,0,88.64,OK
UGF23AI322,Nisha Kharat,A75,CSE-AIML-A,BIO0322,AIPC350T,Deep Learning,44,33,5,6,1,86.36,OK
UGF23AI323,Kamla Kumar,B75,CSE-AIML-B,BIO0323,AIPC350T,Deep Learning,44,24,5,15,1,65.91,DETAINED
UGF23AI324,Gunjan Devi Fernandes,C75,CSE-AIML-C,BIO0324,AIPC350T,Deep Learning,44,36,6,2,2,95.45,OK
UGF23AI325,Gunjan Sai Pawar,A76,CSE-AIML-A,BIO0325,AIPC350T,Deep Learning,44,28,4,12,2,72.73,DETAINED
UGF23AI326,Vanshika Chand Shah,B76,CSE-AIML-B,BIO0326,AIPC350T,Deep Learning,44,40,2,2,2,95.45,OK
UGF23AI327,Nikhil Hivrale,C76,CSE-AIML-C,BIO0327,AIPC350T,Deep Learning,44,27,3,14,1,68.18,DETAINED
UGF23AI328,Chetna Yadav,A77,CSE-AIML-A,BIO0328,AIPC350T,Deep Learning,44,37,7,0,2,100.0,OK
UGF23AI329,Pallavi Prasad Banerjee,B77,CSE-AIML-B,BIO0329,AIPC350T,Deep Learning,44,28,4,12,2,72.73,DETAINED
UGF23AI330,Omkar Chand Lal,C77,CSE-AIML-C,BIO0330,AIPC350T,Deep Learning,44,39,3,2,6,95.45,OK
UGF23AI331,Isha Mane,A78,CSE-AIML-A,BIO0331,AIPC350T,Deep Learning,44,40,3,1,3,97.73,OK
UGF23AI332,Ramesh Shankar Kulkarni,B78,CSE-AIML-B,BIO0332,AIPC350T,Deep Learning,44,30,7,7,2,84.09,OK
UGF23AI333,Chetna Ram Upadhyay,C78,CSE-AIML-C,BIO0333,AIPC350T,Deep Learning,44,40,2,2,2,95.45,OK
UGF23AI334,Esha Prasad Vaidya,A79,CSE-AIML-A,BIO0334,AIPC350T,Deep Learning,44,23,5,16,0,63.64,DETAINED
UGF23AI335,Gunjan Ram Nambiar,B79,CSE-AIML-B,BIO0335,AIPC350T,Deep Learning,44,37,4,3,1,93.18,OK
UGF23AI336,Ritika Lal Ahuja,C79,CSE-AIML-C,BIO0336,AIPC350T,Deep Learning,44,33,6,5,3,88.64,OK
UGF23AI337,Jagdish More,A80,CSE-AIML-A,BIO0337,AIPC350T,Deep Learning,44,19,7,18,0,59.09,DETAINED
UGF23AI338,Farhan Shankar Mishra,B80,CSE-AIML-B,BIO0338,AIPC350T,Deep Learning,44,29,4,11,2,75.0,OK
UGF23AI339,Sumit Jadhav,C80,CSE-AIML-C,BIO0339,AIPC350T,Deep Learning,44,29,2,13,1,70.45,DETAINED
UGF23AI340,Neha Kaur,A81,CSE-AIML-A,BIO0340,AIPC350T,Deep Learning,44,29,1,14,1,68.18,DETAINED
UGF23AI341,Jatin Bala Upadhyay,B81,CSE-AIML-B,BIO0341,AIPC350T,Deep Learning,44,23,7,14,1,68.18,DETAINED
UGF23AI342,Indira Vaidya,C81,CSE-AIML-C,BIO0342,AIPC350T,Deep Learning,44,30,4,10,1,77.27,OK
UGF23AI343,Wasim Das Mishra,A82,CSE-AIML-A,BIO0343,AIPC350T,Deep Learning,44,37,2,5,1,88.64,OK
UGF23AI344,Faisal Shankar Gaikwad,B82,CSE-AIML-B,BIO0344,AIPC350T,Deep Learning,44,29,5,10,0,77.27,OK
UGF23AI345,Gajanan Chand Ambhore,C82,CSE-AIML-C,BIO0345,AIPC350T,Deep Learning,44,28,4,12,3,72.73,DETAINED
UGF23AI346,Kunal Gupta,A83,CSE-AIML-A,BIO0346,AIPC350T,Deep Learning,44,18,3,23,1,47.73,DETAINED
UGF23AI347,Amol Lal Tiwari,B83,CSE-AIML-B,BIO0347,AIPC350T,Deep Learning,44,0,0,44,0,0.0,DETAINED
UGF23AI348,Aarav Upadhyay,C83,CSE-AIML-C,BIO0348,AIPC350T,Deep Learning,44,37,3,4,1,90.91,OK
UGF23AI349,Eshaan Kumar Kumar,A84,CSE-AIML-A,BIO0349,AIPC350T,Deep Learning,44,24,3,17,1,61.36,DETAINED
UGF23AI350,Farhan Rao Banerjee,B84,CSE-AIML-B,BIO0350,AIPC350T,Deep Learning,44,26,4,14,3,68.18,DETAINED
UGF23AI351,Gunjan Lal Gaikwad,C84,CSE-AIML-C,BIO0351,AIPC350T,Deep Learning,44,26,3,15,0,65.91,DETAINED
UGF23AI352,Anjali Raj Naik,A85,CSE-AIML-A,BIO0352,AIPC350T,Deep Learning,44,28,6,10,1,77.27,OK
UGF23AI353,Dhruv Prasad Zende,B85,CSE-AIML-B,BIO0353,AIPC350T,Deep Learning,44,27,3,14,2,68.18,DETAINED
UGF23AI354,Iqbal Prasad Salve,C85,CSE-AIML-C,BIO0354,AIPC350T,Deep Learning,44,28,2,14,2,68.18,DETAINED
UGF23AI355,Hina Bala Agarwal,A86,CSE-AIML-A,BIO0355,AIPC350T,Deep Learning,44,26,2,16,1,63.64,DETAINED
UGF23AI356,Harsha Joshi,B86,CSE-AIML-B,BIO0356,AIPC350T,Deep Learning,44,36,4,4,3,90.91,OK
UGF23AI357,Anjali Ram Gangurde,C86,CSE-AIML-C,BIO0357,AIPC350T,Deep Learning,44,37,4,3,3,93.18,OK
UGF23AI358,Harsha Rao Gaikwad,A87,CSE-AIML-A,BIO0358,AIPC350T,Deep Learning,44,25,5,14,1,68.18,DETAINED
UGF23AI359,Bharat Raj Agarwal,B87,CSE-AIML-B,BIO0359,AIPC350T,Deep Learning,44,29,4,11,3,75.0,OK
UGF23AI360,Sumit Prasad Dalvi,C87,CSE-AIML-C,BIO0360,AIPC350T,Deep Learning,44,32,7,5,2,88.64,OK
UGF23AI361,Firoz Das Narwade,A88,CSE-AIML-A,BIO0361,AIPC350T,Deep Learning,44,40,3,1,0,97.73,OK
UGF23AI362,Divya Das,B88,CSE-AIML-B,BIO0362,AIPC350T,Deep Learning,44,35,5,4,1,90.91,OK
UGF23AI363,Madhuri Devi Pawar,C88,CSE-AIML-C,BIO0363,AIPC350T,Deep Learning,44,37,5,2,3,95.45,OK
UGF23AI364,Disha Shankar Kale,A89,CSE-AIML-A,BIO0364,AIPC350T,Deep Learning,44,26,3,15,1,65.91,DETAINED
UGF23AI365,Rajesh Das Hatwar,B89,CSE-AIML-B,BIO0365,AIPC350T,Deep Learning,44,26,3,15,0,65.91,DETAINED
UGF23AI366,Kalpesh Shankar Ghosh,C89,CSE-AIML-C,BIO0366,AIPC350T,Deep Learning,44,35,3,6,1,86.36,OK
UGF23AI367,Madhuri Hande,A90,CSE-AIML-A,BIO0367,AIPC350T,Deep Learning,44,30,8,6,1,86.36,OK
UGF23AI368,Nisha Lal Shah,B90,CSE-AIML-B,BIO0368,AIPC350T,Deep Learning,44,0,0,44,0,0.0,DETAINED
UGF23AI369,Manish Sai Junghare,C90,CSE-AIML-C,BIO0369,AIPC350T,Deep Learning,44,36,5,3,5,93.18,OK
UGF23AI370,Lakshmi Nath Raut,A91,CSE-AIML-A,BIO0370,AIPC350T,Deep Learning,44,36,6,2,3,95.45,OK
UGF23AI371,Wasim Prasad Patel,B91,CSE-AIML-B,BIO0371,AIPC350T,Deep Learning,44,22,5,17,0,61.36,DETAINED
UGF23AI372,Bhushan Raj Kadam,C91,CSE-AIML-C,BIO0372,AIPC350T,Deep Learning,44,32,4,8,0,81.82,OK
UGF23AI373,Mukesh Ram Zende,A92,CSE-AIML-A,BIO0373,AIPC350T,Deep Learning,44,32,5,7,4,84.09,OK
UGF23AI374,Bhushan Iyer,B92,CSE-AIML-B,BIO0374,AIPC350T,Deep Learning,44,19,5,20,2,54.55,DETAINED
UGF23AI375,Geeta Chand Hatwar,C92,CSE-AIML-C,BIO0375,AIPC350T,Deep Learning,44,26,8,10,3,77.27,OK
UGF23AI376,Faisal Kadam,A93,CSE-AIML-A,BIO0376,AIPC350T,Deep Learning,44,26,3,15,1,65.91,DETAINED
UGF23AI377,Zara Das Kaur,B93,CSE-AIML-B,BIO0377,AIPC350T,Deep Learning,44,0,0,44,0,0.0,DETAINED
UGF23AI378,Zara Nambiar,C93,CSE-AIML-C,BIO0378,AIPC350T,Deep Learning,44,34,4,6,5,86.36,OK
UGF23AI379,Chetan Salve,A94,CSE-AIML-A,BIO0379,AIPC350T,Deep Learning,44,33,3,8,1,81.82,OK
UGF23AI380,Mahesh Shankar Gangurde,B94,CSE-AIML-B,BIO0380,AIPC350T,Deep Learning,44,33,5,6,3,86.36,OK
UGF23AI381,Faisal Das Saxena,C94,CSE-AIML-C,BIO0381,AIPC350T,Deep Learning,44,31,10,3,0,93.18,OK
UGF23AI382,Geeta Raj Joshi,A95,CSE-AIML-A,BIO0382,AIPC350T,Deep Learning,44,27,2,15,1,65.91,DETAINED
UGF23AI383,Ravi Lal Bhosale,B95,CSE-AIML-B,BIO0383,AIPC350T,Deep Learning,44,29,3,12,2,72.73,DETAINED
UGF23AI384,Gaurav Bala Jain,C95,CSE-AIML-C,BIO0384,AIPC350T,Deep Learning,44,32,3,9,3,79.55,OK
UGF23AI385,Om Gupta,A96,CSE-AIML-A,BIO0385,AIPC350T,Deep Learning,44,31,6,7,1,84.09,OK
UGF23AI386,Sarita Das Desai,B96,CSE-AIML-B,BIO0386,AIPC350T,Deep Learning,44,38,4,2,2,95.45,OK
UGF23AI387,Jayesh Nath Hatwar,C96,CSE-AIML-C,BIO0387,AIPC350T,Deep Learning,44,30,5,9,3,79.55,OK
UGF23AI388,Jiya Nath Junghare,A97,CSE-AIML-A,BIO0388,AIPC350T,Deep Learning,44,33,5,6,0,86.36,OK
UGF23AI389,Geeta Prakash Hande,B97,CSE-AIML-B,BIO0389,AIPC350T,Deep Learning,44,26,0,18,2,59.09,DETAINED
UGF23AI390,Urmila Pillai,C97,CSE-AIML-C,BIO0390,AIPC350T,Deep Learning,44,36,4,4,4,90.91,OK
UGF23AI391,Rekha Rao Singh,A98,CSE-AIML-A,BIO0391,AIPC350T,Deep Learning,44,27,4,13,2,70.45,DETAINED
UGF23AI392,Kedar Singh,B98,CSE-AIML-B,BIO0392,AIPC350T,Deep Learning,44,34,2,8,3,81.82,OK
UGF23AI393,Dhruv Das Takle,C98,CSE-AIML-C,BIO0393,AIPC350T,Deep Learning,44,25,6,13,2,70.45,DETAINED
UGF23AI394,Om Nath Londhe,A99,CSE-AIML-A,BIO0394,AIPC350T,Deep Learning,44,30,6,8,1,81.82,OK
UGF23AI395,Hina Kumar Pandey,B99,CSE-AIML-B,BIO0395,AIPC350T,Deep Learning,44,37,5,2,0,95.45,OK
UGF23AI396,Wasim Prakash Ingle,C99,CSE-AIML-C,BIO0396,AIPC350T,Deep Learning,44,33,7,4,1,90.91,OK
UGF23AI397,Nandini Deshpande,A100,CSE-AIML-A,BIO0397,AIPC350T,Deep Learning,44,28,4,12,2,72.73,DETAINED
UGF23AI398,Babita Fulzele,B100,CSE-AIML-B,BIO0398,AIPC350T,Deep Learning,44,36,4,4,2,90.91,OK
UGF23AI399,Hitesh Sai Takle,C100,CSE-AIML-C,BIO0399,AIPC350T,Deep Learning,44,30,4,10,0,77.27,OK
UGF23AI100,Namrata Prasad Patel,A01,CSE-AIML-A,BIO0100,AIPC355T,Data Engineering,44,21,5,18,0,59.09,DETAINED
UGF23AI101,Jatin Kumar Ambhore,B01,CSE-AIML-B,BIO0101,AIPC355T,Data Engineering,44,32,4,8,5,81.82,OK
UGF23AI102,Mohit Shankar Gaikwad,C01,CSE-AIML-C,BIO0102,AIPC355T,Data Engineering,44,30,6,8,2,81.82,OK
UGF23AI103,Suresh Londhe,A02,CSE-AIML-A,BIO0103,AIPC355T,Data Engineering,44,36,5,3,4,93.18,OK
UGF23AI104,Anjali Nath More,B02,CSE-AIML-B,BIO0104,AIPC355T,Data Engineering,44,26,2,16,0,63.64,DETAINED
UGF23AI105,Vikas Raj Mukherjee,C02,CSE-AIML-C,BIO0105,AIPC355T,Data Engineering,44,22,3,19,1,56.82,DETAINED
UGF23AI106,Manish Das Ambhore,A03,CSE-AIML-A,BIO0106,AIPC355T,Data Engineering,44,35,6,3,2,93.18,OK
UGF23AI107,Mohit Nath Gangurde,B03,CSE-AIML-B,BIO0107,AIPC355T,Data Engineering,44,35,5,4,2,90.91,OK
UGF23AI108,Kamla Ram Mehta,C03,CSE-AIML-C,BIO0108,AIPC355T,Data Engineering,44,31,5,8,2,81.82,OK
UGF23AI109,Mohit Rao Agarwal,A04,CSE-AIML-A,BIO0109,AIPC355T,Data Engineering,44,19,1,24,2,45.45,DETAINED
UGF23AI110,Farhan Nair,B04,CSE-AIML-B,BIO0110,AIPC355T,Data Engineering,44,34,8,2,2,95.45,OK
UGF23AI111,Mithun Iyer,C04,CSE-AIML-C,BIO0111,AIPC355T,Data Engineering,44,31,2,11,2,75.0,OK
UGF23AI112,Ravi Kumar Joshi,A05,CSE-AIML-A,BIO0112,AIPC355T,Data Engineering,44,34,2,8,1,81.82,OK
UGF23AI113,Farhan Dange,B05,CSE-AIML-B,BIO0113,AIPC355T,Data Engineering,44,31,6,7,1,84.09,OK
UGF23AI114,Onkar Prasad Mishra,C05,CSE-AIML-C,BIO0114,AIPC355T,Data Engineering,44,39,0,5,1,88.64,OK
UGF23AI115,Divya Zende,A06,CSE-AIML-A,BIO0115,AIPC355T,Data Engineering,44,38,2,4,2,90.91,OK
UGF23AI116,Nikhil Prakash Hatwar,B06,CSE-AIML-B,BIO0116,AIPC355T,Data Engineering,44,34,4,6,4,86.36,OK
UGF23AI117,Bhushan Raj Chatterjee,C06,CSE-AIML-C,BIO0117,AIPC355T,Data Engineering,44,30,3,11,2,75.0,OK
UGF23AI118,Gunjan Pandey,A07,CSE-AIML-A,BIO0118,AIPC355T,Data Engineering,44,31,2,11,3,75.0,OK
UGF23AI119,Fatima Lal Ahuja,B07,CSE-AIML-B,BIO0119,AIPC355T,Data Engineering,44,42,2,0,2,100.0,OK
UGF23AI120,Farhan Devi Pandey,C07,CSE-AIML-C,BIO0120,AIPC355T,Data Engineering,44,33,8,3,1,93.18,OK
UGF23AI121,Manish Chand Mehta,A08,CSE-AIML-A,BIO0121,AIPC355T,Data Engineering,44,35,2,7,2,84.09,OK
UGF23AI122,Iqbal Raj Pillai,B08,CSE-AIML-B,BIO0122,AIPC355T,Data Engineering,44,32,1,11,3,75.0,OK
UGF23AI123,Kavya Devi Yadav,C08,CSE-AIML-C,BIO0123,AIPC355T,Data Engineering,44,0,0,44,0,0.0,DETAINED
UGF23AI124,Priya Das Shah,A09,CSE-AIML-A,BIO0124,AIPC355T,Data Engineering,44,31,13,0,1,100.0,OK
UGF23AI125,Hina Das Thakur,B09,CSE-AIML-B,BIO0125,AIPC355T,Data Engineering,44,26,5,13,1,70.45,DETAINED
UGF23AI126,Rajesh Shankar Chavan,C09,CSE-AIML-C,BIO0126,AIPC355T,Data Engineering,44,29,3,12,1,72.73,DETAINED
UGF23AI127,Indira Sai Hegde,A10,CSE-AIML-A,BIO0127,AIPC355T,Data Engineering,44,32,10,2,1,95.45,OK
UGF23AI128,Amrita Shankar Londhe,B10,CSE-AIML-B,BIO0128,AIPC355T,Data Engineering,44,35,6,3,4,93.18,OK
UGF23AI129,Chetna Lal Ghosh,C10,CSE-AIML-C,BIO0129,AIPC355T,Data Engineering,44,36,3,5,1,88.64,OK
UGF23AI130,Lalit Shankar Salve,A11,CSE-AIML-A,BIO0130,AIPC355T,Data Engineering,44,25,1,18,1,59.09,DETAINED
UGF23AI131,Pooja Lal Patel,B11,CSE-AIML-B,BIO0131,AIPC355T,Data Engineering,44,23,2,19,3,56.82,DETAINED
UGF23AI132,Abhishek Kumar Shah,C11,CSE-AIML-C,BIO0132,AIPC355T,Data Engineering,44,35,5,4,1,90.91,OK
UGF23AI133,Indira Ram Ingole,A12,CSE-AIML-A,BIO0133,AIPC355T,Data Engineering,44,30,8,6,2,86.36,OK
UGF23AI134,Wasim Nambiar,B12,CSE-AIML-B,BIO0134,AIPC355T,Data Engineering,44,29,6,9,2,79.55,OK
UGF23AI135,Dev Sai Dalvi,C12,CSE-AIML-C,BIO0135,AIPC355T,Data Engineering,44,40,3,1,4,97.73,OK
UGF23AI136,Jagdish Naik,A13,CSE-AIML-A,BIO0136,AIPC355T,Data Engineering,44,34,3,7,1,84.09,OK
UGF23AI137,Sarita Prakash Bhatia,B13,CSE-AIML-B,BIO0137,AIPC355T,Data Engineering,44,28,1,15,0,65.91,DETAINED
UGF23AI138,Shruti Prakash Das,C13,CSE-AIML-C,BIO0138,AIPC355T,Data Engineering,44,23,2,19,0,56.82,DETAINED
UGF23AI139,Zara Das Rao,A14,CSE-AIML-A,BIO0139,AIPC355T,Data Engineering,44,32,4,8,3,81.82,OK
UGF23AI140,Sandeep Rao Bhatia,B14,CSE-AIML-B,BIO0140,AIPC355T,Data Engineering,44,24,4,16,0,63.64,DETAINED
UGF23AI141,Devika Shankar Joshi,C14,CSE-AIML-C,BIO0141,AIPC355T,Data Engineering,44,27,6,11,0,75.0,OK
UGF23AI142,Chetan Devi Raut,A15,CSE-AIML-A,BIO0142,AIPC355T,Data Engineering,44,37,6,1,2,97.73,OK
UGF23AI143,Siddharth Vaghmare,B15,CSE-AIML-B,BIO0143,AIPC355T,Data Engineering,44,32,2,10,0,77.27,OK
UGF23AI144,Tejas Ram Deshpande,C15,CSE-AIML-C,BIO0144,AIPC355T,Data Engineering,44,25,0,19,0,56.82,DETAINED
UGF23AI145,Hina Ambhore,A16,CSE-AIML-A,BIO0145,AIPC355T,Data Engineering,44,29,0,15,2,65.91,DETAINED
UGF23AI146,Yogesh Rao Gangurde,B16,CSE-AIML-B,BIO0146,AIPC355T,Data Engineering,44,41,2,1,2,97.73,OK
UGF23AI147,Abhishek Nath Ghosh,C16,CSE-AIML-C,BIO0147,AIPC355T,Data Engineering,44,28,6,10,1,77.27,OK
UGF23AI148,Chandra Kulkarni,A17,CSE-AIML-A,BIO0148,AIPC355T,Data Engineering,44,28,3,13,3,70.45,DETAINED
UGF23AI149,Om Raj Reddy,B17,CSE-AIML-B,BIO0149,AIPC355T,Data Engineering,44,26,4,14,0,68.18,DETAINED
UGF23AI150,Sakshi Prasad Ambhore,C17,CSE-AIML-C,BIO0150,AIPC355T,Data Engineering,44,28,3,13,0,70.45,DETAINED
UGF23AI151,Gajanan Prasad Jain,A18,CSE-AIML-A,BIO0151,AIPC355T,Data Engineering,44,29,5,10,2,77.27,OK
UGF23AI152,Ritika Bala Vaidya,B18,CSE-AIML-B,BIO0152,AIPC355T,Data Engineering,44,39,5,0,1,100.0,OK
UGF23AI153,Tariq Lal Joshi,C18,CSE-AIML-C,BIO0153,AIPC355T,Data Engineering,44,28,5,11,0,75.0,OK
UGF23AI154,Tejas Nair,A19,CSE-AIML-A,BIO0154,AIPC355T,Data Engineering,44,40,3,1,2,97.73,OK
UGF23AI155,Tushar Chand Dange,B19,CSE-AIML-B,BIO0155,AIPC355T,Data Engineering,44,38,4,2,2,95.45,OK
UGF23AI156,Pallavi Rao Dalvi,C19,CSE-AIML-C,BIO0156,AIPC355T,Data Engineering,44,21,2,21,2,52.27,DETAINED
UGF23AI157,Harsha Ram Reddy,A20,CSE-AIML-A,BIO0157,AIPC355T,Data Engineering,44,34,6,4,6,90.91,OK
UGF23AI158,Jagdish Raj Jain,B20,CSE-AIML-B,BIO0158,AIPC355T,Data Engineering,44,35,4,5,2,88.64,OK
UGF23AI159,Ravi Prasad Lokhande,C20,CSE-AIML-C,BIO0159,AIPC355T,Data Engineering,44,24,3,17,2,61.36,DETAINED
UGF23AI160,Pankaj Salve,A21,CSE-AIML-A,BIO0160,AIPC355T,Data Engineering,44,38,5,1,2,97.73,OK
UGF23AI161,Madhuri Narwade,B21,CSE-AIML-B,BIO0161,AIPC355T,Data Engineering,44,21,1,22,2,50.0,DETAINED
UGF23AI162,Hemant Naik,C21,CSE-AIML-C,BIO0162,AIPC355T,Data Engineering,44,38,5,1,3,97.73,OK
UGF23AI163,Aditi Lal Dalvi,A22,CSE-AIML-A,BIO0163,AIPC355T,Data Engineering,44,27,6,11,4,75.0,OK
UGF23AI164,Vanshika Waghmare,B22,CSE-AIML-B,BIO0164,AIPC355T,Data Engineering,44,30,4,10,2,77.27,OK
UGF23AI165,Abhishek Bala Patel,C22,CSE-AIML-C,BIO0165,AIPC355T,Data Engineering,44,28,4,12,1,72.73,DETAINED
UGF23AI166,Gaurav Naik,A23,CSE-AIML-A,BIO0166,AIPC355T,Data Engineering,44,34,7,3,2,93.18,OK
UGF23AI167,Tushar Agarwal,B23,CSE-AIML-B,BIO0167,AIPC355T,Data Engineering,44,0,0,44,0,0.0,DETAINED
UGF23AI168,Dhruv Kadam,C23,CSE-AIML-C,BIO0168,AIPC355T,Data Engineering,44,35,3,6,0,86.36,OK
UGF23AI169,Ritika Kadam,A24,CSE-AIML-A,BIO0169,AIPC355T,Data Engineering,44,38,5,1,1,97.73,OK
UGF23AI170,Harsha Bala Das,B24,CSE-AIML-B,BIO0170,AIPC355T,Data Engineering,44,38,4,2,2,95.45,OK
UGF23AI171,Suresh Ram Mehta,C24,CSE-AIML-C,BIO0171,AIPC355T,Data Engineering,44,33,4,7,1,84.09,OK
UGF23AI172,Tushar Chand Gite,A25,CSE-AIML-A,BIO0172,AIPC355T,Data Engineering,44,39,5,0,2,100.0,OK
UGF23AI173,Tanvi Sai Mehta,B25,CSE-AIML-B,BIO0173,AIPC355T,Data Engineering,44,32,4,8,0,81.82,OK
UGF23AI174,Hemant Lal Fulzele,C25,CSE-AIML-C,BIO0174,AIPC355T,Data Engineering,44,20,4,20,0,54.55,DETAINED
UGF23AI175,Vidya Rao Waghmare,A26,CSE-AIML-A,BIO0175,AIPC355T,Data Engineering,44,23,2,19,0,56.82,DETAINED
UGF23AI176,Vishal Das Kulkarni,B26,CSE-AIML-B,BIO0176,AIPC355T,Data Engineering,44,26,2,16,0,63.64,DETAINED
UGF23AI177,Meera Lal Waghmare,C26,CSE-AIML-C,BIO0177,AIPC355T,Data Engineering,44,24,1,19,0,56.82,DETAINED
UGF23AI178,Isha Mehta,A27,CSE-AIML-A,BIO0178,AIPC355T,Data Engineering,44,29,4,11,1,75.0,OK
UGF23AI179,Onkar Kumar Mishra,B27,CSE-AIML-B,BIO0179,AIPC355T,Data Engineering,44,24,3,17,1,61.36,DETAINED
UGF23AI180,Lalita Zende,C27,CSE-AIML-C,BIO0180,AIPC355T,Data Engineering,44,34,6,4,3,90.91,OK
UGF23AI181,Rahul Sai Jadhav,A28,CSE-AIML-A,BIO0181,AIPC355T,Data Engineering,44,35,3,6,1,86.36,OK
UGF23AI182,Pallavi Devi Pillai,B28,CSE-AIML-B,BIO0182,AIPC355T,Data Engineering,44,35,5,4,3,90.91,OK
UGF23AI183,Ekta Raj Vaidya,C28,CSE-AIML-C,BIO0183,AIPC355T,Data Engineering,44,23,1,20,3,54.55,DETAINED
UGF23AI184,Sneha Lal,A29,CSE-AIML-A,BIO0184,AIPC355T,Data Engineering,44,38,4,2,3,95.45,OK
UGF23AI185,Zara Kumar Deshpande,B29,CSE-AIML-B,BIO0185,AIPC355T,Data Engineering,44,28,6,10,3,77.27,OK
UGF23AI186,Neha Rao Banerjee,C29,CSE-AIML-C,BIO0186,AIPC355T,Data Engineering,44,28,2,14,1,68.18,DETAINED
UGF23AI187,Jayesh Junghare,A30,CSE-AIML-A,BIO0187,AIPC355T,Data Engineering,44,33,5,6,3,86.36,OK
UGF23AI188,Bhavna Das Bhosale,B30,CSE-AIML-B,BIO0188,AIPC355T,Data Engineering,44,30,6,8,0,81.82,OK
UGF23AI189,Dhruv Mukherjee,C30,CSE-AIML-C,BIO0189,AIPC355T,Data Engineering,44,35,5,4,1,90.91,OK
UGF23AI190,Chandra Sai Wagh,A31,CSE-AIML-A,BIO0190,AIPC355T,Data Engineering,44,31,8,5,1,88.64,OK
UGF23AI191,Yogesh Devi Bhosale,B31,CSE-AIML-B,BIO0191,AIPC355T,Data Engineering,44,29,4,11,0,75.0,OK
